type,timediff,n_items
closed,615,2
closed,617,1
closed,618,1
closed,631,2
closed,634,4
closed,635,2
closed,-3233,1
closed,-2882,1
closed,-2754,1
closed,-2663,2
closed,-2520,1
closed,-2498,1
closed,-2454,2
closed,-2388,1
closed,-2328,1
closed,-2304,1
closed,-2211,1
closed,-2177,2
closed,-2013,1
closed,-2011,1
closed,-2002,2
closed,-1988,1
closed,-1986,1
closed,-1968,1
closed,-1963,1
closed,-1945,1
closed,-1944,1
closed,-1935,1
closed,-1913,1
closed,-1905,1
closed,-1902,1
closed,-1879,1
closed,-1843,1
closed,-1818,1
closed,-1779,1
closed,-1770,1
closed,-1745,1
closed,-1654,1
closed,-1543,1
closed,-1467,1
closed,-1461,1
closed,-1453,1
closed,-1452,1
closed,-1450,1
closed,-1411,1
closed,-1410,2
closed,-1401,2
closed,-1387,1
closed,-1376,1
closed,-1375,1
closed,-1369,1
closed,-1360,2
closed,-1353,1
closed,-1344,1
closed,-1334,1
closed,-1333,1
closed,-1295,1
closed,-1293,3
closed,-1292,2
closed,-1236,2
closed,-1226,2
closed,-1217,1
closed,-1201,1
closed,-1176,3
closed,-1169,1
closed,-1144,1
closed,-1118,2
closed,-1116,1
closed,-1110,1
closed,-1103,1
closed,-1102,1
closed,-1092,1
closed,-1091,2
closed,-1069,1
closed,-1067,1
closed,-1059,1
closed,-1051,1
closed,-1044,2
closed,-1035,1
closed,-1016,2
closed,-708,1
closed,-576,1
closed,-449,1
closed,-384,1
closed,-367,1
closed,-349,2
closed,-314,1
closed,-307,1
closed,-299,1
closed,-292,2
closed,-281,1
closed,-258,1
closed,-240,2
closed,-230,1
closed,-223,1
closed,-199,1
closed,-165,2
closed,-164,1
closed,-148,1
closed,-139,1
closed,-138,1
closed,-133,2
closed,-130,4
closed,-114,4
closed,-107,5
closed,-99,8
closed,-97,6
closed,-90,6
closed,-83,6
closed,-81,8
closed,-80,3
closed,-66,11
closed,-63,12
closed,-49,27
closed,-33,13
closed,-32,20
closed,-23,19
closed,-13,28
closed,6,559
closed,13,272
closed,14,357
closed,16,210
closed,21,294
closed,24,208
closed,39,154
closed,47,104
closed,50,87
closed,55,99
closed,56,115
closed,64,88
closed,82,60
closed,89,71
closed,91,66
closed,97,53
closed,98,64
closed,99,37
closed,140,31
closed,142,27
closed,148,22
closed,156,30
closed,163,28
closed,167,33
closed,174,38
closed,181,19
closed,183,23
closed,190,34
closed,200,25
closed,205,17
closed,208,21
closed,215,19
closed,216,23
closed,223,18
closed,224,23
closed,248,24
closed,249,26
closed,255,23
closed,256,19
closed,259,31
closed,266,24
closed,275,14
closed,281,17
closed,297,13
closed,298,11
closed,309,16
closed,314,12
closed,316,15
closed,317,16
closed,333,14
closed,340,11
closed,341,17
closed,347,12
closed,350,10
closed,356,15
closed,358,11
closed,364,21
closed,372,14
closed,374,15
closed,383,8
closed,384,8
closed,389,10
closed,392,11
closed,397,6
closed,398,9
closed,399,13
closed,406,9
closed,409,9
closed,417,4
closed,422,5
closed,423,9
closed,425,5
closed,426,12
closed,433,15
closed,434,9
closed,442,4
closed,450,7
closed,474,10
closed,476,4
closed,482,4
closed,490,4
closed,491,4
closed,507,2
closed,516,2
closed,523,2
closed,534,4
closed,543,4
closed,548,3
closed,559,5
closed,566,1
closed,568,1
closed,573,2
closed,574,2
closed,576,1
closed,581,3
closed,582,2
closed,592,1
closed,598,3
closed,601,1
closed,609,1
closed,624,1
closed,-2792,1
closed,-2702,1
closed,-2410,1
closed,-2302,1
closed,-2265,1
closed,-2249,1
closed,-2224,1
closed,-2217,1
closed,-2191,1
closed,-2159,1
closed,-2033,1
closed,-2000,1
closed,-1982,1
closed,-1916,1
closed,-1908,1
closed,-1892,2
closed,-1882,1
closed,-1874,1
closed,-1859,1
closed,-1850,1
closed,-1842,1
closed,-1782,1
closed,-1757,2
closed,-1756,1
closed,-1750,3
closed,-1722,1
closed,-1715,1
closed,-1714,1
closed,-1689,1
closed,-1666,1
closed,-1639,1
closed,-1597,2
closed,-1558,1
closed,-1556,1
closed,-1547,1
closed,-1539,1
closed,-1530,1
closed,-1508,2
closed,-1466,1
closed,-1463,1
closed,-1441,1
closed,-1399,4
closed,-1391,1
closed,-1372,1
closed,-1349,3
closed,-1340,1
closed,-1329,1
closed,-1321,1
closed,-1298,1
closed,-1297,1
closed,-1279,1
closed,-1272,1
closed,-1264,1
closed,-1255,1
closed,-1248,1
closed,-1238,1
closed,-1213,1
closed,-1212,1
closed,-1205,3
closed,-1204,2
closed,-1199,1
closed,-1197,2
closed,-1179,1
closed,-1174,1
closed,-1156,1
closed,-1147,3
closed,-1137,2
closed,-1129,1
closed,-1121,1
closed,-1115,1
closed,-1023,1
closed,-1006,1
closed,-1004,1
closed,-511,2
closed,-478,1
closed,-437,1
closed,-436,1
closed,-413,1
closed,-411,1
closed,-405,1
closed,-378,1
closed,-363,1
closed,-362,1
closed,-336,1
closed,-335,1
closed,-321,1
closed,-302,1
closed,-277,2
closed,-263,1
closed,-261,1
closed,-252,1
closed,-245,1
closed,-244,1
closed,-228,1
closed,-196,2
closed,-169,1
closed,-162,3
closed,-161,1
closed,-154,2
closed,-144,3
closed,-143,3
closed,-126,3
closed,-121,5
closed,-117,2
closed,-112,4
closed,-110,7
closed,-95,2
closed,-92,8
closed,-79,9
closed,-71,6
closed,-69,12
closed,-67,9
closed,-62,11
closed,-61,17
closed,-54,14
closed,-53,15
closed,-52,17
closed,-45,16
closed,-44,17
closed,-37,9
closed,-35,16
closed,-34,7
closed,-27,17
closed,-4,35
closed,-2,43
closed,2,980
closed,3,840
closed,12,295
closed,17,217
closed,18,223
closed,26,231
closed,27,225
closed,28,285
closed,42,151
closed,67,72
closed,68,57
closed,70,90
closed,71,68
closed,78,75
closed,87,49
closed,94,29
closed,95,50
closed,104,60
closed,109,37
closed,110,38
closed,112,42
closed,118,41
closed,128,25
closed,135,36
closed,143,24
closed,152,37
closed,159,28
closed,168,35
closed,170,30
closed,178,28
closed,179,26
closed,186,16
closed,187,30
closed,194,19
closed,196,26
closed,203,37
closed,211,26
closed,213,22
closed,221,15
closed,227,26
closed,234,24
closed,235,25
closed,237,24
closed,238,22
closed,245,31
closed,252,25
closed,268,17
closed,269,13
closed,277,16
closed,287,15
closed,288,21
closed,296,11
closed,312,13
closed,326,19
closed,335,13
closed,337,15
closed,338,19
closed,352,11
closed,353,10
closed,362,8
closed,380,12
closed,385,13
closed,393,9
closed,395,13
closed,410,8
closed,420,6
closed,421,10
closed,430,10
closed,436,4
closed,446,7
closed,455,5
closed,461,3
closed,463,6
closed,469,8
closed,471,5
closed,472,8
closed,485,7
closed,487,5
closed,496,5
closed,510,10
closed,511,3
closed,512,6
closed,527,3
closed,529,3
closed,545,1
closed,561,1
closed,562,1
closed,563,2
closed,572,1
closed,577,3
closed,579,5
closed,586,2
closed,594,1
closed,596,1
closed,605,1
closed,620,1
closed,627,1
closed,636,2
gold,-2653,1
gold,-2534,1
gold,-2510,2
gold,-2250,1
gold,-2201,1
gold,-2016,1
gold,-2006,1
gold,-2001,1
gold,-1984,2
gold,-1981,1
gold,-1951,1
gold,-1939,1
gold,-1932,1
gold,-1839,1
gold,-1809,1
gold,-1790,2
gold,-1739,2
gold,-1690,1
gold,-1648,1
gold,-1608,1
gold,-1549,1
gold,-1532,1
gold,-1473,1
gold,-1464,2
gold,-1456,1
gold,-1449,2
gold,-1439,1
gold,-1433,1
gold,-1431,1
gold,-1430,2
gold,-1421,2
gold,-1415,1
gold,-1408,4
gold,-1407,4
gold,-1406,1
gold,-1396,1
gold,-1380,2
gold,-1374,2
gold,-1364,1
gold,-1355,1
gold,-1348,1
gold,-1299,1
gold,-1274,2
gold,-1273,1
gold,-1263,1
gold,-1256,1
gold,-1207,1
gold,-1162,1
gold,-1120,1
gold,-1114,2
gold,-1105,1
gold,-1098,1
gold,-1090,1
gold,-1045,2
gold,-939,1
gold,-728,1
gold,-719,1
gold,-637,4
gold,-630,1
gold,-545,1
gold,-435,1
gold,-430,1
gold,-352,1
gold,-343,1
gold,-235,2
gold,-219,1
gold,-211,1
gold,-194,1
gold,-146,1
gold,-129,1
gold,-127,1
gold,-109,1
gold,-86,1
gold,-85,1
gold,-77,1
gold,-60,2
gold,-51,2
gold,-42,1
gold,-29,7
gold,-26,6
gold,-20,6
gold,-18,3
gold,-10,6
gold,1,1808
gold,4,640
gold,9,301
gold,11,255
gold,19,164
gold,34,113
gold,35,116
gold,36,98
gold,37,79
gold,44,46
gold,52,33
gold,53,52
gold,54,54
gold,59,48
gold,62,49
gold,76,24
gold,79,37
