type,timediff,n_items
open,-1392,1
open,-1384,3
open,-1383,1
open,-1373,1
open,-1365,1
open,-1360,1
open,-1355,3
open,-1341,2
open,-1336,1
open,-1325,2
open,-1322,3
open,-1317,2
open,-1310,3
open,-1309,1
open,-1302,2
open,-1296,2
open,-1293,2
open,-1235,1
open,-1227,3
open,-1217,3
open,-1212,8
open,-1211,4
open,-1198,2
open,-1193,4
open,-1190,7
open,-1188,1
open,-1180,1
open,-1172,1
open,-1156,2
open,-1150,1
open,-1143,1
open,-1137,2
open,-1134,2
open,-1124,1
open,-1114,2
open,-1111,1
open,-1100,1
open,-1095,4
open,-1076,1
open,-1074,1
open,-1047,1
open,-1031,1
open,-1020,2
open,-946,1
open,-764,1
open,-689,1
open,-669,1
open,-639,1
open,-629,1
open,-592,1
open,-571,1
open,-544,1
open,-518,1
open,-509,1
open,-504,6
open,-499,1
open,-454,1
open,-430,1
open,-428,1
open,-414,1
open,-382,1
open,-377,1
open,-374,1
open,-351,1
open,-342,2
open,-332,1
open,-321,1
open,-316,1
open,-311,2
open,-308,1
open,-300,1
open,-297,1
open,-276,1
open,-274,1
open,-268,1
open,-261,1
open,-260,1
open,-255,1
open,-253,1
open,-252,1
open,-245,1
open,-244,1
open,-223,2
open,-218,2
open,-215,2
open,-210,1
open,-200,1
open,-194,3
open,-192,3
open,-187,1
open,-179,5
open,-163,2
open,-155,5
open,-147,6
open,-146,11
open,-144,2
open,-136,7
open,-131,7
open,-126,2
open,-123,3
open,-117,8
open,-112,10
open,-110,6
open,-102,12
open,-101,8
open,-99,5
open,-94,11
open,-91,10
open,-83,8
open,-72,9
open,-65,14
open,-51,18
open,-49,35
open,-48,34
open,-46,26
open,-38,29
open,-36,27
open,-28,31
open,-27,29
open,-19,25
open,-17,28
open,-14,50
open,-11,72
open,-6,83
open,2,3440
open,4,2166
open,5,1737
open,10,739
open,13,725
open,15,632
open,20,552
open,21,593
open,26,445
open,29,401
open,34,308
open,42,318
open,44,201
open,45,200
open,47,202
open,49,238
open,52,168
open,58,177
open,60,161
open,63,188
open,-2943,1
open,-2925,1
open,-2853,1
open,-2747,1
open,-2734,1
open,-2724,2
open,-2721,1
open,-2711,1
open,-2708,1
open,-2665,1
open,-2650,1
open,-2644,1
open,-2639,1
open,-2599,1
open,-2570,1
open,-2543,1
open,-2493,1
open,-2470,2
open,-2467,1
open,-2419,1
open,-2371,1
open,-2339,1
open,-2310,1
open,-2294,1
open,-2255,1
open,-2252,1
open,-2250,1
open,-2237,1
open,-2207,1
open,-2204,1
open,-2196,1
open,-2183,1
open,-2176,1
open,-2170,1
open,-2168,1
open,-2141,1
open,-2085,4
open,-2078,1
open,-2077,1
open,-2062,1
open,-1987,2
open,-1971,3
open,-1966,2
open,-1955,1
open,-1945,1
open,-1927,1
open,-1905,1
open,-1902,2
open,-1900,1
open,-1895,1
open,-1889,1
open,-1876,1
open,-1868,1
open,-1857,1
open,-1810,1
open,-1804,1
open,-1775,1
open,-1773,1
open,-1768,3
open,-1759,1
open,-1757,1
open,-1754,1
open,-1747,1
open,-1739,2
open,-1714,1
open,-1712,3
open,-1693,1
open,-1688,2
open,-1677,1
open,-1638,1
open,-1598,2
open,-1596,4
open,-1595,1
open,-1593,2
open,-1590,1
open,-1540,2
open,-1535,2
open,-1534,2
open,-1527,1
open,-1516,4
open,-1498,2
open,-1495,1
open,-1489,3
open,-1487,1
open,-1465,1
open,-1450,2
open,-1420,1
open,-1418,2
open,-1410,4
open,-1405,2
open,-1368,3
open,-1338,1
open,-1328,1
open,-1304,2
open,-1294,1
open,-1278,1
open,-1277,1
open,-1269,2
open,-1267,2
open,-1259,1
open,-1249,1
open,-1243,2
open,-1241,5
open,-1233,2
open,-1232,2
