type,timediff,n_items
closed,538,9
closed,547,11
closed,554,8
closed,557,5
closed,560,7
closed,562,8
closed,563,3
closed,565,6
closed,568,4
closed,573,5
closed,579,19
closed,594,8
closed,602,8
closed,610,2
closed,616,2
closed,626,4
closed,-347,3
closed,-342,1
closed,-340,1
closed,-329,2
closed,-327,1
closed,-324,2
closed,-311,1
closed,-295,2
closed,-294,5
closed,-276,2
closed,-273,1
closed,-268,2
closed,-247,2
closed,-239,1
closed,-237,2
closed,-221,3
closed,-204,1
closed,-202,1
closed,-194,3
closed,-181,2
closed,-175,1
closed,-144,3
closed,-139,2
closed,-136,6
closed,-130,8
closed,-123,8
closed,-120,5
closed,-117,11
closed,-106,10
closed,-104,7
closed,-98,16
closed,-93,23
closed,-80,30
closed,-77,24
closed,-75,22
closed,-56,35
closed,-48,36
closed,-30,69
closed,-11,159
closed,-3,316
closed,0,5785
closed,2,4428
closed,8,2022
closed,10,1504
closed,13,1405
closed,24,976
closed,29,914
closed,39,536
closed,45,436
closed,47,423
closed,50,421
closed,68,315
closed,74,333
closed,84,292
closed,90,236
closed,97,277
closed,98,253
closed,100,195
closed,106,193
closed,111,232
closed,114,189
closed,124,227
closed,130,209
closed,135,163
closed,140,149
closed,148,143
closed,151,132
closed,153,156
closed,159,150
closed,161,173
closed,182,146
closed,196,110
closed,198,83
closed,214,105
closed,217,86
closed,220,94
closed,225,64
closed,227,108
closed,236,85
closed,248,105
closed,249,107
closed,256,81
closed,259,74
closed,262,68
closed,265,74
closed,270,78
closed,273,92
closed,275,46
closed,291,57
closed,299,53
closed,301,70
closed,302,61
closed,315,53
closed,323,64
closed,325,57
closed,326,60
closed,328,52
closed,334,67
closed,341,49
closed,347,48
closed,349,61
closed,371,41
closed,379,39
closed,384,40
closed,389,34
closed,391,41
closed,392,51
closed,399,42
closed,407,26
closed,408,47
closed,410,42
closed,415,29
closed,423,23
closed,429,17
closed,431,26
closed,432,19
closed,442,23
closed,445,35
closed,452,12
closed,458,21
closed,461,13
closed,466,20
closed,469,23
closed,477,19
closed,479,24
closed,489,13
closed,492,24
closed,495,15
closed,505,14
closed,508,16
closed,514,19
closed,521,10
closed,524,9
closed,537,7
closed,542,6
closed,543,7
closed,545,14
closed,550,9
closed,553,13
closed,582,5
closed,595,11
closed,596,2
closed,598,8
closed,604,3
closed,609,5
closed,612,6
closed,627,1
closed,630,2
closed,632,4
closed,633,4
closed,635,2
closed,640,1
open,629,4
open,634,1
closed,-768,1
closed,-693,1
closed,-688,1
closed,-637,1
closed,-619,1
closed,-608,1
closed,-590,1
closed,-556,2
closed,-550,3
closed,-532,1
closed,-508,1
closed,-502,2
closed,-484,1
closed,-482,2
closed,-481,1
closed,-479,2
closed,-473,3
closed,-465,2
closed,-463,3
closed,-458,1
closed,-450,1
closed,-437,1
closed,-436,1
closed,-426,1
closed,-415,1
closed,-397,2
closed,-381,7
closed,-370,1
closed,-367,3
closed,-365,1
closed,-360,3
closed,-354,5
closed,-344,4
closed,-343,2
closed,-338,2
closed,-336,1
closed,-322,5
closed,-293,1
closed,-288,8
closed,-285,3
closed,-272,4
closed,-253,2
closed,-251,2
closed,-241,3
closed,-240,1
closed,-233,3
closed,-227,2
closed,-224,1
closed,-219,2
closed,-216,2
closed,-201,1
closed,-195,1
closed,-193,3
closed,-182,7
closed,-172,4
closed,-169,1
closed,-163,1
closed,-158,5
closed,-145,7
closed,-137,6
closed,-134,6
closed,-127,12
closed,-126,6
closed,-119,10
closed,-118,14
closed,-116,8
closed,-102,15
closed,-90,20
closed,-84,23
closed,-81,29
closed,-76,18
closed,-73,26
closed,-71,53
closed,-66,24
closed,-55,35
closed,-52,45
closed,-50,47
closed,-47,67
closed,-42,56
closed,-37,68
closed,-36,43
closed,-34,55
closed,-28,88
closed,-18,120
closed,-4,230
closed,4,3155
closed,11,1383
closed,12,1446
closed,14,1479
closed,19,1138
closed,20,1239
closed,27,974
closed,33,742
closed,36,619
closed,41,612
closed,43,519
closed,56,414
closed,65,353
closed,86,245
closed,89,279
closed,94,251
closed,96,283
closed,104,257
closed,107,174
closed,118,189
closed,125,218
closed,131,207
closed,133,216
closed,139,166
closed,149,110
closed,154,134
closed,157,144
closed,162,177
closed,165,126
closed,170,122
closed,176,118
closed,179,100
closed,181,117
closed,189,131
closed,199,105
closed,200,90
closed,216,139
closed,218,75
closed,231,99
closed,240,84
closed,247,61
closed,282,50
closed,287,83
closed,292,63
closed,297,66
closed,305,62
closed,314,66
closed,324,41
closed,329,55
closed,338,55
closed,340,42
closed,351,42
closed,359,33
closed,364,55
closed,366,50
closed,382,50
closed,385,35
closed,388,34
closed,395,34
closed,414,40
closed,420,22
closed,422,35
closed,427,32
closed,428,31
closed,438,26
closed,440,42
closed,441,30
closed,449,24
closed,454,34
closed,456,15
closed,462,16
closed,465,19
closed,472,25
closed,473,28
closed,478,13
closed,480,16
closed,481,27
closed,488,17
closed,491,14
closed,493,14
closed,494,19
closed,507,13
closed,518,15
closed,523,6
closed,525,16
closed,539,8
closed,544,4
closed,552,6
closed,571,16
closed,578,4
closed,583,7
closed,584,16
closed,589,4
closed,591,7
closed,592,6
closed,597,3
closed,599,4
closed,600,5
closed,605,11
closed,615,6
closed,623,8
closed,624,3
closed,631,1
closed,-455,3
closed,-420,1
closed,-418,1
closed,-412,2
closed,-399,3
closed,-391,2
closed,-389,2
closed,-375,1
closed,-368,3
closed,-357,2
closed,-352,7
closed,-351,7
closed,-349,4
closed,-346,2
closed,-323,3
closed,-307,1
closed,-301,2
closed,-283,2
closed,-280,2
closed,-277,2
closed,-267,1
closed,-264,4
closed,-262,1
closed,-256,4
closed,-254,1
closed,-245,2
closed,-211,2
closed,-209,3
closed,-200,5
closed,-188,2
closed,-187,1
closed,-185,3
closed,-180,2
closed,-177,1
closed,-174,1
closed,-171,4
closed,-166,1
closed,-164,1
closed,-161,6
closed,-156,2
closed,-150,1
closed,-148,3
closed,-147,5
closed,-143,8
closed,-142,7
closed,-140,2
closed,-132,3
closed,-121,10
closed,-113,8
closed,-111,13
closed,-105,9
closed,-100,16
closed,-95,15
closed,-82,30
closed,-74,31
closed,-65,29
closed,-63,42
closed,-57,32
closed,-23,79
closed,-20,104
closed,-15,117
closed,-13,148
closed,-5,210
closed,-2,290
closed,9,1694
closed,17,1084
closed,25,951
closed,35,745
closed,49,539
closed,54,360
closed,64,367
closed,70,353
closed,72,321
closed,73,327
closed,75,327
closed,81,298
closed,83,266
closed,88,262
closed,91,235
closed,109,192
closed,117,183
closed,120,160
closed,123,271
closed,128,183
closed,134,174
closed,141,137
closed,142,168
closed,144,162
closed,163,115
closed,173,119
closed,178,113
closed,186,128
closed,194,101
closed,205,110
closed,208,110
closed,213,80
closed,221,81
closed,223,95
closed,229,89
closed,234,87
closed,237,93
closed,252,98
closed,253,101
closed,255,88
closed,258,81
closed,260,83
closed,266,84
closed,268,53
closed,274,53
closed,276,65
closed,277,76
closed,279,70
closed,284,62
closed,285,67
closed,295,48
closed,308,53
closed,316,47
closed,332,60
closed,335,52
closed,337,41
closed,342,63
closed,348,38
closed,353,39
closed,361,51
closed,369,37
closed,374,48
closed,390,22
closed,393,32
closed,401,33
closed,404,44
closed,409,41
closed,411,33
closed,412,32
closed,417,33
closed,435,19
closed,443,24
closed,446,30
closed,451,17
closed,464,17
closed,475,19
closed,483,26
closed,499,12
closed,504,10
closed,510,14
closed,517,15
closed,520,9
closed,528,13
closed,533,2
closed,541,5
closed,546,4
closed,549,8
closed,555,13
closed,570,10
closed,576,6
closed,581,16
closed,586,9
closed,607,5
closed,608,12
closed,613,4
closed,621,4
closed,629,2
closed,636,2
closed,637,2
closed,639,1
closed,-480,1
closed,-443,1
closed,-438,5
closed,-425,4
closed,-416,1
